cluster,latitude,longitude,recency_danger_metric,danger_metric,danger_metric_trajectory,n_serious,n_fatal,danger_rank,gmaps_link
120,51.511218199999995,-0.0484812,5.407152869670635,5,0.015584415584415581,5,0,162.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511218199999995+-0.0484812
252,51.5105536,-0.2890476,5.380645319190925,5,0.011688311688311689,5,0,163.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5105536+-0.2890476
73,51.547154,-0.09233820000000001,5.3714373174041015,5,0.02207792207792208,5,0,164.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.547154+-0.09233820000000001
139,51.5491094,-0.0916054,5.355643050220869,5,0.015584415584415581,5,0,165.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5491094+-0.0916054
114,51.55095300000001,-0.051601600000000004,5.355091214718536,5,0.015584415584415584,5,0,166.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.55095300000001+-0.051601600000000004
232,51.509153000000005,-0.0738146,5.3210596292066805,5,0.007792207792207792,5,0,167.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.509153000000005+-0.0738146
136,51.56008440000001,-0.09177840000000001,5.303403432132273,5,0.010389610389610388,5,0,168.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.56008440000001+-0.09177840000000001
323,51.530627,-0.0772092,5.283482147048971,5,-0.0012987012987012967,5,0,169.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.530627+-0.0772092
573,51.48947325,-0.0964805,5.266701966884088,4,0.045454545454545456,4,0,170.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48947325+-0.0964805
318,51.47244020000001,-0.1221922,5.259937738351183,5,0.0025974025974025983,5,0,171.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47244020000001+-0.1221922
562,51.51008625,-0.18916175,5.220944476323413,4,0.04285714285714286,4,0,172.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51008625+-0.18916175
348,51.527476,-0.0233066,5.191786247582199,5,-0.0025974025974025983,5,0,173.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.527476+-0.0233066
317,51.4909454,-0.11114760000000001,5.19098125294597,5,-0.0012987012987012994,5,0,174.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4909454+-0.11114760000000001
46,51.4286012,-0.1044832,5.153997686692799,5,0.014285714285714284,5,0,175.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4286012+-0.1044832
61,51.47744659999999,-0.10146720000000001,5.15319269205657,5,0.01818181818181818,5,0,176.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47744659999999+-0.10146720000000001
549,51.4620545,-0.115293,5.147515559164879,4,0.03896103896103896,4,0,177.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4620545+-0.115293
347,51.5462716,-0.069367,5.128399268717807,5,-0.007792207792207794,5,0,178.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5462716+-0.069367
561,51.533056,-0.04173875,5.106897708256615,4,0.03636363636363636,4,0,179.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.533056+-0.04173875
381,51.54077733333333,-0.07649299999999999,5.1003705451175625,5,-0.00909090909090909,2,1,180.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.54077733333333+-0.07649299999999999
557,51.516060249999995,-0.1345755,5.086694322168328,4,0.03506493506493506,4,0,181.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.516060249999995+-0.1345755
326,51.5036238,-0.1048012,5.066251361968962,5,1.4418480839287747e-19,5,0,182.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5036238+-0.1048012
530,51.504735499999995,-0.12646200000000002,5.03462845662532,4,0.03246753246753247,4,0,183.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.504735499999995+-0.12646200000000002
329,51.47958766666667,-0.11484233333333334,5.033604673832371,5,-0.003896103896103897,2,1,184.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47958766666667+-0.11484233333333334
112,51.4683654,-0.2112822,5.025854532317815,5,0.0025974025974025957,5,0,185.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4683654+-0.2112822
60,51.499782800000006,-0.0957438,5.014352500651009,7,-0.03766233766233766,4,1,186.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.499782800000006+-0.0957438
572,51.50646175,-0.235007,5.004991647755467,4,0.033766233766233764,4,0,187.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50646175+-0.235007
7,51.526267600000004,-0.21532279999999998,4.9656719712201065,5,0.003896103896103896,5,0,188.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.526267600000004+-0.21532279999999998
284,51.472894,-0.05281933333333333,4.9577030415488315,5,-0.0012987012987012994,2,1,189.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472894+-0.05281933333333333
510,51.461897,-0.13780900000000001,4.951220914020911,4,0.028571428571428567,4,0,190.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.461897+-0.13780900000000001
540,51.46465775,-0.23864775,4.915742702765058,4,0.025974025974025976,4,0,191.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46465775+-0.23864775
474,51.475596,-0.037167,4.907325353351411,4,0.027272727272727275,4,0,192.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.475596+-0.037167
100,51.5109558,-0.180072,4.897489634577187,7,-0.05584415584415584,4,1,193.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5109558+-0.180072
338,51.5108932,-0.1045866,4.885361220031512,5,-0.014285714285714284,5,0,194.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5108932+-0.1045866
424,51.53077525,-0.04018225,4.880813592280791,4,0.027272727272727268,4,0,195.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53077525+-0.04018225
209,51.4884362,-0.176915,4.878521795501206,5,-0.005194805194805195,5,0,196.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4884362+-0.176915
511,51.475168,-0.0391185,4.865127673556956,4,0.024675324675324673,4,0,197.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.475168+-0.0391185
324,51.547899,-0.04744966666666667,4.844924287468669,5,-0.012987012987012988,2,1,198.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.547899+-0.04744966666666667
487,51.531768,-0.10610525,4.844402612352606,4,0.02337662337662337,4,0,199.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531768+-0.10610525
372,51.5148035,-0.089747,4.830691296317665,4,0.025974025974025976,4,0,200.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5148035+-0.089747
179,51.5609426,-0.124021,4.828144107303786,5,-0.003896103896103896,5,0,201.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5609426+-0.124021
26,51.52050716666667,-0.1170905,4.8028010815630875,6,-0.028571428571428567,6,0,202.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52050716666667+-0.1170905
463,51.51574825,-0.10057150000000001,4.782816483631521,4,0.02077922077922078,4,0,203.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51574825+-0.10057150000000001
444,51.528531,-0.138681,4.776512319240097,4,0.02207792207792208,4,0,204.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.528531+-0.138681
480,51.465144333333335,-0.2547373333333333,4.759335387781998,4,0.020779220779220772,3,0,205.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.465144333333335+-0.2547373333333333
423,51.52721725,-0.0800545,4.748188027006201,4,0.020779220779220772,4,0,206.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52721725+-0.0800545
453,51.55724675,-0.06876375,4.735119634081872,4,0.019480519480519477,4,0,207.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.55724675+-0.06876375
322,51.49523366666667,-0.17911366666666664,4.728418718397232,5,-0.01818181818181818,2,1,208.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49523366666667+-0.17911366666666664
187,51.5270932,-0.0781936,4.725911632295048,5,-0.010389610389610388,5,0,209.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5270932+-0.0781936
387,51.4553515,-0.1193235,4.701343440804311,4,0.019480519480519477,4,0,210.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4553515+-0.1193235
285,51.44517666666667,-0.15126766666666666,4.692388598151385,5,-0.014285714285714284,2,1,211.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.44517666666667+-0.15126766666666666
471,51.476791250000005,-0.100045,4.681675314854906,4,0.016883116883116882,4,0,212.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.476791250000005+-0.100045
364,51.458863,-0.20948325,4.6703943044452165,4,0.01948051948051948,4,0,213.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.458863+-0.20948325
486,51.5462335,-0.07936975,4.66661156841903,4,0.014285714285714284,4,0,214.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5462335+-0.07936975
507,51.5118195,-0.17240575,4.664641975556125,4,0.016883116883116882,4,0,215.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5118195+-0.17240575
371,51.5095295,-0.08001,4.65667304588485,4,0.016883116883116882,4,0,216.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5095295+-0.08001
236,51.48971366666667,-0.10831566666666666,4.654417214913714,5,-0.00909090909090909,2,1,217.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48971366666667+-0.10831566666666666
48,51.488293399999996,-0.10593159999999999,4.638688886690124,5,-0.0012987012987012985,5,0,218.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.488293399999996+-0.10593159999999999
45,51.4517048,-0.1216318,4.636688447953283,5,0.003896103896103898,5,0,219.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4517048+-0.1216318
421,51.52628225,-0.083838,4.631849462159819,4,0.015584415584415584,4,0,220.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.52628225+-0.083838
54,51.494055,-0.0917756,4.631849462159819,5,0.0038961038961038952,5,0,220.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.494055+-0.0917756
185,51.544494,-0.0553948,4.619093330626743,5,-0.01948051948051948,5,0,222.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.544494+-0.0553948
397,51.43965325,-0.0202805,4.616811476372585,4,0.016883116883116885,4,0,223.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.43965325+-0.0202805
492,51.464205,-0.01186925,4.612253906096437,4,0.011688311688311685,4,0,224.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464205+-0.01186925
196,51.50517525,-0.1045875,4.609124647706294,4,0.027272727272727275,4,0,225.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50517525+-0.1045875
435,51.5023535,-0.07768225000000001,4.597695185925512,4,0.014285714285714284,4,0,226.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5023535+-0.07768225000000001
28,51.53067266666667,-0.12257566666666668,4.5971025620238155,5,-0.012987012987012988,2,1,227.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53067266666667+-0.12257566666666668
206,51.50830166666666,-0.27495,4.590083553256622,5,-0.016883116883116882,2,1,228.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50830166666666+-0.27495
291,51.4661045,-0.15253424999999998,4.555142835240049,4,0.016883116883116885,4,0,229.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4661045+-0.15253424999999998
451,51.530882500000004,-0.11983875,4.548032990724727,4,0.010389610389610386,4,0,230.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.530882500000004+-0.11983875
337,51.510987,-0.1025715,4.537768739170626,4,0.012987012987012984,4,0,231.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510987+-0.1025715
395,51.5561995,-0.11716025,4.529661300653684,4,0.014285714285714284,4,0,232.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5561995+-0.11716025
160,51.5140135,-0.10254525,4.5263392773898445,4,0.02207792207792208,4,0,233.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5140135+-0.10254525
256,51.5123105,-0.09392925,4.506910725551518,4,0.014285714285714284,4,0,234.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5123105+-0.09392925
241,51.46746125,-0.09113125,4.505149978319906,4,0.016883116883116882,4,0,235.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46746125+-0.09113125
89,51.481079,-0.1833358,4.494154594018442,5,-0.016883116883116885,5,0,236.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.481079+-0.1833358
428,51.55781725,0.006782,4.480581786829169,4,0.00779220779220779,4,0,237.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.55781725+0.006782
388,51.46537866666667,-0.1296243333333333,4.476425827058011,4,0.00779220779220779,3,0,238.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46537866666667+-0.1296243333333333
59,51.4806144,-0.0597834,4.471878199307291,5,-0.003896103896103895,5,0,239.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.4806144+-0.0597834
281,51.5022635,-0.187513,4.471878199307291,4,0.012987012987012984,4,0,239.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.5022635+-0.187513
334,51.468368999999996,-0.226684,4.446070935701005,4,0.011688311688311689,4,0,241.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.468368999999996+-0.226684
305,51.4692375,-0.21031275,4.446070935701005,4,0.009090909090909089,4,0,241.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.4692375+-0.21031275
312,51.5110715,-0.0566655,4.44399792707814,4,0.01038961038961039,4,0,243.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5110715+-0.0566655
297,51.508947750000004,-0.08139975,4.441914975929848,4,0.009090909090909089,4,0,244.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.508947750000004+-0.08139975
378,51.541160250000004,-0.04767525,4.4176875412097525,4,0.00779220779220779,4,0,245.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.541160250000004+-0.04767525
405,51.46046675,-0.16907425,4.4172391214673805,4,0.0077922077922077905,4,0,246.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46046675+-0.16907425
203,51.49240925,-0.260369,4.412292509323047,4,0.015584415584415584,4,0,247.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49240925+-0.260369
86,51.506490400000004,-0.2651828,4.399466041004344,5,-0.016883116883116885,5,0,248.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.506490400000004+-0.2651828
316,51.470665000000004,-0.12418875,4.390405156480081,4,0.006493506493506491,4,0,249.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.470665000000004+-0.12418875
205,51.46451625,-0.2487175,4.383671773821113,4,0.014285714285714284,4,0,250.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46451625+-0.2487175
377,51.47610025,-0.19312325,4.379124146070391,4,0.005194805194805194,4,0,251.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47610025+-0.19312325
11,51.51700325,-0.08737400000000001,4.379051576184368,6,-0.028571428571428574,3,1,252.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51700325+-0.08737400000000001
296,51.51572675,-0.104806,4.369364308781235,4,0.01038961038961039,4,0,253.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51572675+-0.104806
393,51.50111375,-0.09322625,4.343053922912849,4,0.0025974025974025983,4,0,254.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50111375+-0.09322625
97,51.523224000000006,-0.1748828,4.334453751150932,5,-0.01818181818181818,5,0,255.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.523224000000006+-0.1748828
244,51.520641000000005,-0.16560633333333333,4.32990612340021,5,-0.02207792207792208,2,1,256.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.520641000000005+-0.16560633333333333
363,51.43894925,-0.15631525000000002,4.327971623623011,4,0.0038961038961038952,4,0,257.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.43894925+-0.15631525000000002
129,51.492068800000006,-0.09833739999999999,4.325679826843426,5,-0.02077922077922078,5,0,258.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.492068800000006+-0.09833739999999999
401,51.466493,-0.215532,4.3044905277734875,4,0.001298701298701297,4,0,259.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.466493+-0.215532
310,51.527782,-0.021534,4.299942900022767,4,0.0038961038961038952,4,0,260.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.527782+-0.021534
320,51.4564065,-0.0213485,4.276461804173244,4,0.0025974025974025957,4,0,261.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4564065+-0.0213485
403,51.406072,-0.165798,4.2743887955503785,4,0.001298701298701298,4,0,262.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.406072+-0.165798
262,51.50087325,-0.1242805,4.2743887955503785,4,0.0038961038961038952,4,0,262.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.50087325+-0.1242805
227,51.51502875,-0.226354,4.267758216651366,4,0.005194805194805194,4,0,264.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51502875+-0.226354
478,51.50391075,-0.09602175,4.2345172835126865,4,-0.0025974025974025987,4,0,265.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50391075+-0.09602175
126,51.46262875,-0.1357715,4.227783900853718,4,0.011688311688311685,4,0,266.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46262875+-0.1357715
270,51.546306,0.006816,4.207580514765431,4,-1.4418480839287748e-18,4,0,267.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.546306+0.006816
79,51.460772399999996,-0.16582159999999999,4.199755177253475,5,-0.014285714285714287,5,0,268.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.460772399999996+-0.16582159999999999
217,51.50209325,-0.1519955,4.1875207208364635,4,0.003896103896103897,4,0,269.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50209325+-0.1519955
192,51.4705055,-0.1072575,4.179551791165188,4,0.006493506493506494,4,0,270.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4705055+-0.1072575
224,51.53904575,-0.142539,4.176091259055681,4,0.0025974025974025965,4,0,271.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53904575+-0.142539
145,51.53465475,-0.2047545,4.148571808932157,4,0.007792207792207792,4,0,272.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53465475+-0.2047545
280,51.4809365,-0.020645999999999998,4.136086097384098,4,-0.0012987012987013002,4,0,273.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4809365+-0.020645999999999998
462,51.5141605,-0.094877,4.133794300604513,4,0.007792207792207792,4,0,274.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5141605+-0.094877
58,51.50632925,-0.1024295,4.121559844187501,4,0.014285714285714284,4,0,275.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50632925+-0.1024295
255,51.483377250000004,-0.16748775,4.1126050015345745,4,-0.0012987012987012991,4,0,276.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.483377250000004+-0.16748775
188,51.5281475,-0.07594325,4.107209969647869,4,0.0025974025974025965,4,0,277.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5281475+-0.07594325
182,51.514026,-0.24581466666666665,4.1028451642454185,5,-0.02467532467532467,2,1,278.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.514026+-0.24581466666666665
267,51.52335675,-0.13088925,4.1003705451175625,4,-0.0038961038961038983,4,0,279.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52335675+-0.13088925
274,51.49231075,-0.1215275,4.082641778157131,4,-0.0012987012987013002,4,0,280.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49231075+-0.1215275
151,51.46080025,-0.21726475,4.0739381906352525,4,0.0038961038961038952,4,0,281.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.46080025+-0.21726475
91,51.5161605,-0.10188825,4.0739381906352525,4,0.0038961038961038952,4,0,281.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.5161605+-0.10188825
50,51.445061333333335,-0.12441066666666667,4.0668475109739,5,-0.02987012987012987,2,1,283.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.445061333333335+-0.12441066666666667
301,51.53906925,-0.17069499999999999,4.062581984228164,4,-0.006493506493506495,4,0,284.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53906925+-0.17069499999999999
277,51.4745515,-0.02412725,4.044853217267732,4,-0.006493506493506495,4,0,285.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4745515+-0.02412725
303,51.523739500000005,-0.10903275,4.003460532109506,4,-0.005194805194805194,4,0,286.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.523739500000005+-0.10903275
580,51.516627666666665,-0.10484500000000001,3.986861270290045,3,0.03636363636363637,3,0,287.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.516627666666665+-0.10484500000000001
581,51.499264333333336,-0.15991733333333333,3.9858753573083936,3,0.03636363636363636,3,0,288.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.499264333333336+-0.15991733333333333
180,51.4986065,-0.24356049999999999,3.9822712330395684,4,-0.0012987012987012991,4,0,289.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4986065+-0.24356049999999999
230,51.546082999999996,-0.0734725,3.970811610872518,4,0.001298701298701298,4,0,290.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.546082999999996+-0.0734725
165,51.516839250000004,-0.16574775,3.9523080096621253,4,-0.0012987012987012991,4,0,291.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.516839250000004+-0.16574775
569,51.42740633333333,-0.13108533333333336,3.943395576508954,3,0.03376623376623377,3,0,292.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.42740633333333+-0.13108533333333336
35,51.54228675,-0.07639825,3.924175870301921,4,0.0038961038961038952,4,0,293.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.54228675+-0.07639825
582,51.480727,-0.148872,3.9152942830226865,3,0.03246753246753247,3,0,294.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.480727+-0.148872
78,51.46643775,-0.16247975,3.9084850188786495,4,0.0025974025974025983,4,0,295.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46643775+-0.16247975
576,51.513549000000005,-0.081625,3.9030899869919438,3,0.031168831168831176,3,0,296.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513549000000005+-0.081625
570,51.535917000000005,-0.146884,3.9020028913507296,3,0.031168831168831176,3,0,297.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.535917000000005+-0.146884
199,51.4811925,-0.0609985,3.8987251815894934,4,-0.007792207792207792,4,0,298.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.4811925+-0.0609985
85,51.50664425,-0.25189724999999996,3.8987251815894934,4,0.0038961038961038952,4,0,298.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.50664425+-0.25189724999999996
92,51.518429,-0.10539825,3.890756251918218,4,-0.0025974025974025974,4,0,300.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.518429+-0.10539825
253,51.56455,-0.10470775,3.8864907251724823,4,-0.01038961038961039,4,0,301.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.56455+-0.10470775
568,51.474167666666666,-0.07508933333333334,3.8797264966395772,3,0.029870129870129877,3,0,302.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.474167666666666+-0.07508933333333334
16,51.5357795,-0.1649705,3.8785217955012063,4,0.005194805194805195,4,0,304.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.5357795+-0.1649705
109,51.5290385,-0.12625899999999998,3.8785217955012063,4,-0.0051948051948051965,4,0,304.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.5290385+-0.12625899999999998
564,51.455574333333324,-0.13862566666666667,3.8785217955012063,3,0.029870129870129877,3,0,304.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.455574333333324+-0.13862566666666667
269,51.5219845,-0.0766,3.8785217955012063,4,-0.00909090909090909,4,0,304.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.5219845+-0.0766
304,51.5063685,-0.238904,3.8777168008649765,4,-0.011688311688311689,4,0,307.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5063685+-0.238904
548,51.53038966666667,-0.012702,3.8687619582120503,3,0.02987012987012987,3,0,308.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.53038966666667+-0.012702
541,51.534055,-0.16270633333333331,3.8687619582120503,3,0.02987012987012987,3,0,308.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.534055+-0.16270633333333331
215,51.509909750000006,-0.15626325,3.857332496431268,4,-0.007792207792207792,4,0,310.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.509909750000006+-0.15626325
565,51.52015666666667,-0.097369,3.852967691028818,3,0.028571428571428567,3,0,311.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52015666666667+-0.097369
552,51.532126000000005,-0.23741233333333334,3.848558572123763,3,0.028571428571428567,3,0,312.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532126000000005+-0.23741233333333334
575,51.467627,-0.28815566666666664,3.847572659142112,3,0.028571428571428567,3,0,313.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.467627+-0.28815566666666664
261,51.51976325,-0.17752175,3.8407332346118066,4,-0.006493506493506496,4,0,314.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51976325+-0.17752175
20,51.525799,-0.17847133333333332,3.8363241157067516,5,-0.035064935064935056,2,1,315.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525799+-0.17847133333333332
566,51.497535666666664,-0.12571200000000002,3.8362608028584866,3,0.027272727272727282,3,0,316.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497535666666664+-0.12571200000000002
559,51.50209933333334,-0.222503,3.8325089127062366,3,0.027272727272727282,3,0,317.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50209933333334+-0.222503
545,51.50188933333333,-0.22881533333333334,3.8273692730538253,3,0.027272727272727275,3,0,318.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50188933333333+-0.22881533333333334
130,51.49382875,-0.0857095,3.8115750058705933,4,-0.005194805194805197,4,0,319.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49382875+-0.0857095
558,51.52919133333333,-0.11461633333333332,3.8102325179950842,3,0.02597402597402598,3,0,320.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52919133333333+-0.11461633333333332
245,51.4889415,-0.0783155,3.8061799739838875,4,-0.011688311688311689,4,0,321.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4889415+-0.0783155
167,51.51238166666667,-0.16766899999999998,3.806179973983887,5,-0.036363636363636355,2,1,322.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51238166666667+-0.16766899999999998
553,51.41391933333333,-0.182948,3.805092878342673,3,0.025974025974025976,3,0,323.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.41391933333333+-0.182948
534,51.56078466666667,-0.070511,3.7993405494535817,3,0.02597402597402598,3,0,324.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.56078466666667+-0.070511
524,51.545888,-0.15079233333333333,3.789580712164425,3,0.025974025974025976,3,0,325.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.545888+-0.15079233333333333
550,51.478934333333335,-0.09421633333333333,3.783903579272735,3,0.02467532467532468,3,0,326.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.478934333333335+-0.09421633333333333
108,51.52513825,-0.138277,3.78161178249315,4,-0.0051948051948051965,4,0,327.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52513825+-0.138277
544,51.56477933333334,-0.13271999999999998,3.776991584856405,3,0.024675324675324673,3,0,328.5,http://maps.google.com/maps?z=12&t=m&q=loc:51.56477933333334+-0.13271999999999998
